user_crm_id,Frequency,Monetary,F_Score,M_Score,Tally
2564491,1,35,1,2,3
2564492,3,76.97,2,3,5
2564505,1,24.99,1,1,2
2564561,1,30,1,2,3
2564580,1,65,1,3,4
2564655,2,31.99,2,2,4
2564760,3,41.12,2,2,4
2564806,2,142.88,2,3,5
2564831,2,220,2,3,5
2564836,1,9,1,1,2
2564868,1,50,1,2,3
2564880,1,17.49,1,1,2
2564886,2,59.49,2,3,5
2564952,2,74.99,2,3,5
2564981,2,165,2,3,5
2565039,12,287.44,3,3,6
2565053,1,90,1,3,4
2565076,2,105,2,3,5
2565139,1,7.99,1,1,2
2565164,1,15.99,1,1,2
2565167,3,97.99,2,3,5
2565186,1,27.99,1,2,3
2565236,3,106.99,2,3,5
2565246,2,39.99,2,2,4
2565306,1,30,1,2,3
2565323,1,27.5,1,2,3
2565349,6,83.44,2,3,5
2565430,3,78.99,2,3,5
2565482,1,50,1,2,3
2565619,2,44.99,2,2,4
2565642,2,98.05,2,3,5
2565661,1,30,1,2,3
2565671,1,44,1,2,3
2565684,4,122,2,3,5
2565696,1,38.25,1,2,3
2565707,3,142.63,2,3,5
2565740,8,220.73,2,3,5
2565777,1,65,1,3,4
2565809,2,13.2,2,1,3
2565822,1,18.5,1,1,2
2565841,1,9.99,1,1,2
2565849,1,12.99,1,1,2
2565861,1,15.49,1,1,2
2565890,1,34.25,1,2,3
2565892,2,38.99,2,2,4
2565894,1,40,1,2,3
2566000,4,123.13,2,3,5
2566056,1,24.75,1,1,2
2566090,1,90,1,3,4
2566122,1,58.73,1,3,4
2566132,3,220.5,2,3,5
2566137,1,31.5,1,2,3
2566237,1,15,1,1,2
2566273,9,200.98,2,3,5
2566285,1,14.49,1,1,2
2566304,1,50,1,3,4
2566384,1,23.5,1,1,2
2566417,1,110,1,3,4
2566423,9,204.95,2,3,5
2566424,1,54,1,3,4
2566445,1,60,1,3,4
2566501,2,135,2,3,5
2566506,1,95,1,3,4
2566609,1,30,1,2,3
2566612,2,106,2,3,5
2566676,3,127.5,2,3,5
2566685,1,11.99,1,1,2
2566732,1,120,1,3,4
2566757,4,359.25,2,3,5
2566759,1,20,1,1,2
2566760,1,24.99,1,1,2
2566832,1,25,1,2,3
2566873,2,84.99,2,3,5
2566889,1,114.75,1,3,4
2566899,1,38,1,2,3
2566948,1,20,1,1,2
2566991,2,102.5,2,3,5
2567043,1,35,1,2,3
2567068,1,55,1,3,4
2567074,1,19.99,1,1,2
2567075,1,47.81,1,2,3
2567085,1,30,1,2,3
2567090,1,24.99,1,1,2
2567096,1,65,1,3,4
2567099,1,30,1,2,3
2567124,1,30,1,2,3
2567131,1,171,1,3,4
2567136,1,15,1,1,2
2567163,1,14.99,1,1,2
2567185,2,134.99,2,3,5
2567214,1,45,1,2,3
2567232,3,91.94,2,3,5
2567234,4,221.75,2,3,5
2567273,1,9.99,1,1,2
2567286,2,60,2,3,5
2567368,2,54.5,2,3,5
2567387,4,155.5,2,3,5
2567476,2,27.48,2,2,4
2567515,1,50,1,2,3
2567565,1,12.99,1,1,2
2567604,1,30,1,2,3
2567609,2,100,2,3,5
2567687,1,60,1,3,4
2567711,1,54,1,3,4
2567715,2,20.48,2,1,3
2567719,1,115,1,3,4
2567733,1,14.99,1,1,2
2567792,1,15,1,1,2
2567796,2,58.5,2,3,5
2567854,6,158.97,2,3,5
2567880,1,54,1,3,4
2567938,3,58.98,2,3,5
2567950,1,30,1,2,3
2567970,1,61.5,1,3,4
2568021,1,46.25,1,2,3
2568166,2,29.98,2,2,4
2568177,1,23,1,1,2
2568179,1,4,1,1,2
2568196,1,4.99,1,1,2
2568296,2,137.5,2,3,5
2568314,1,29,1,2,3
2568316,1,108,1,3,4
2568332,2,87.75,2,3,5
2568392,2,44.98,2,2,4
2568397,2,97.5,2,3,5
2568438,1,11.99,1,1,2
2568477,2,123.7,2,3,5
2568492,3,98.49,2,3,5
2568542,9,201.87,2,3,5
2568561,2,70,2,3,5
2568564,1,180,1,3,4
2568604,6,382.9,2,3,5
2568607,1,21,1,1,2
2568634,1,35,1,2,3
2568713,1,40,1,2,3
2568725,2,90,2,3,5
2568751,4,85.99,2,3,5
2568788,1,31.5,1,2,3
2568819,1,15,1,1,2
2568834,4,53.98,2,3,5
2568935,2,336,2,3,5
2569004,1,75,1,3,4
2569031,1,52.5,1,3,4
2569037,1,40,1,2,3
2569075,3,45.99,2,2,4
2569111,1,20,1,1,2
2569115,1,33,1,2,3
2569141,1,35,1,2,3
2569247,1,20,1,1,2
2569249,1,5.01,1,1,2
2569259,1,36,1,2,3
2569287,1,34,1,2,3
2569365,1,17.5,1,1,2
2569392,1,20,1,1,2
2569400,5,163.51,2,3,5
2569443,1,36,1,2,3
2569453,1,20,1,1,2
2569456,1,11.99,1,1,2
2569519,1,15,1,1,2
2569549,3,63.98,2,3,5
2569558,1,15.74,1,1,2
2569572,1,35,1,2,3
2569616,2,66.25,2,3,5
2569689,2,58.5,2,3,5
2569777,3,204,2,3,5
2569785,2,57,2,3,5
2569868,3,43.48,2,2,4
2569896,1,12.99,1,1,2
2569898,1,25,1,2,3
2569902,1,101.25,1,3,4
2569936,1,54,1,3,4
2569975,1,15,1,1,2
2569983,2,39.5,2,2,4
2570004,1,24.99,1,1,2
2570010,2,42.49,2,2,4
2570049,2,37.5,2,2,4
2570058,1,15,1,1,2
2570075,1,27.5,1,2,3
2570092,1,7.49,1,1,2
2570098,1,45,1,2,3
2570137,1,7.99,1,1,2
2570202,2,65,2,3,5
2570226,1,77.5,1,3,4
2570264,1,35,1,2,3
2570269,2,57.49,2,3,5
2570313,1,167.5,1,3,4
2570331,1,23,1,1,2
2570428,2,49.99,2,2,4
2570451,1,30,1,2,3
2570490,1,85.5,1,3,4
2570539,1,12.99,1,1,2
2570558,1,32.5,1,2,3
2570608,1,19.99,1,1,2
2570626,2,54.99,2,3,5
2570627,1,34.99,1,2,3
2570648,1,30,1,2,3
2570697,1,45,1,2,3
2570702,1,27.5,1,2,3
2570706,4,428,2,3,5
2570731,1,114,1,3,4
2570775,2,70,2,3,5
2570861,2,52.5,2,3,5
2570862,1,13.99,1,1,2
2570895,1,22.5,1,1,2
2570918,1,11.99,1,1,2
2570941,1,8.99,1,1,2
2571005,1,125,1,3,4
2571098,2,49,2,2,4
2571157,1,27.99,1,2,3
2571184,1,320,1,3,4
2571196,1,25,1,2,3
2571217,1,105,1,3,4
2571218,1,62.1,1,3,4
2571259,1,38,1,2,3
2571275,1,27,1,2,3
2571292,1,81.25,1,3,4
2571331,1,30,1,2,3
2571382,2,112.4,2,3,5
2571478,1,78.75,1,3,4
2571486,7,251,2,3,5
2571591,2,122.5,2,3,5
2571689,1,15,1,1,2
2571719,1,58.5,1,3,4
2571749,1,27.5,1,2,3
2571760,1,40,1,2,3
2571783,1,24.99,1,2,3
2571798,1,15,1,1,2
2571837,1,6.99,1,1,2
2571852,1,11.99,1,1,2
2571908,2,147,2,3,5
2571933,1,15.99,1,1,2
2571934,2,48,2,2,4
2571936,1,38.48,1,2,3
2571954,1,29,1,2,3
2571955,2,60,2,3,5
2571965,2,97.5,2,3,5
2571971,1,22.49,1,1,2
2572001,1,230,1,3,4
2572011,1,122.5,1,3,4
2572136,2,66.75,2,3,5
2572156,2,155,2,3,5
2572161,1,20,1,1,2
2572174,1,22.49,1,1,2
2572198,1,16.99,1,1,2
2572236,1,18.75,1,1,2
2572238,1,58.5,1,3,4
2572240,2,87.5,2,3,5
2572251,1,25,1,2,3
2572253,1,17.49,1,1,2
2572264,1,30,1,2,3
2572273,1,6.99,1,1,2
2572312,1,30,1,2,3
2572375,1,65,1,3,4
2572406,2,57.49,2,3,5
2572412,1,76.5,1,3,4
2572439,1,30,1,2,3
2572442,3,79.2,2,3,5
2572465,1,24,1,1,2
2572479,15,361.31,3,3,6
2572520,1,20,1,1,2
2572555,2,71,2,3,5
2572557,1,37,1,2,3
2572576,2,57.5,2,3,5
2572603,2,175,2,3,5
2572651,1,30.99,1,2,3
2572691,2,23.48,2,1,3
2572734,2,54,2,3,5
2572738,1,40,1,2,3
2572773,1,6.99,1,1,2
2572789,1,30,1,2,3
2572888,2,80.99,2,3,5
2572922,2,135,2,3,5
2572947,1,20,1,1,2
2572999,4,232.49,2,3,5
2573022,1,35,1,2,3
2573112,1,20,1,1,2
2573125,2,25.48,2,2,4
2573156,2,70,2,3,5
2573193,5,198.75,2,3,5
2573195,5,214.99,2,3,5
2573210,1,60,1,3,4
2573214,2,105,2,3,5
2573228,2,82.75,2,3,5
2573232,1,120,1,3,4
2573289,2,212.5,2,3,5
2573359,3,44.49,2,2,4
2573419,4,122.78,2,3,5
2573432,2,109.99,2,3,5
2573501,1,34.99,1,2,3
2573537,1,72.5,1,3,4
2573560,1,29.99,1,2,3
2573567,3,69,2,3,5
2573602,1,12.99,1,1,2
2573665,1,14.49,1,1,2
2573718,2,18.98,2,1,3
2573726,1,17,1,1,2
2573773,1,35,1,2,3
2573777,1,63,1,3,4
2573781,1,40,1,2,3
2573785,1,45,1,2,3
2573802,1,32.49,1,2,3
2573803,12,1100.49,3,3,6
2573814,1,15.49,1,1,2
2573816,1,75,1,3,4
2573831,1,14.99,1,1,2
2573840,1,15.49,1,1,2
2573906,1,50,1,3,4
2573917,1,5.39,1,1,2
2573942,1,47.5,1,2,3
2573960,9,612.73,2,3,5
2573996,1,96.75,1,3,4
2574001,1,145,1,3,4
2574046,2,79.99,2,3,5
2574063,1,26.25,1,2,3
2574071,1,35,1,2,3
2574178,1,34.99,1,2,3
2574214,1,80,1,3,4
2574223,1,75,1,3,4
2574265,1,15,1,1,2
2574291,1,7.99,1,1,2
2574379,1,20,1,1,2
2574474,1,35,1,2,3
2574498,7,166.46,2,3,5
2574501,2,30.99,2,2,4
2574543,1,11.99,1,1,2
2574560,1,26,1,2,3
2574665,2,105,2,3,5
2574690,1,10.99,1,1,2
2574707,1,20.5,1,1,2
2574759,1,19.99,1,1,2
2574784,1,22,1,1,2
2574833,1,205,1,3,4
2574835,1,16.99,1,1,2
2574838,1,57,1,3,4
2574887,1,55,1,3,4
2574908,1,15,1,1,2
2575024,4,63.89,2,3,5
2575050,4,139.8,2,3,5
2575053,1,25,1,2,3
2575079,1,15,1,1,2
2575091,1,18.99,1,1,2
2575095,2,19.98,2,1,3
2575100,1,31.99,1,2,3
2575119,2,62.99,2,3,5
2575124,1,16.99,1,1,2
2575139,2,59.99,2,3,5
2575152,1,15,1,1,2
2575180,1,19.99,1,1,2
2575186,1,11.99,1,1,2
2575223,1,70,1,3,4
2575250,1,7.99,1,1,2
2575322,1,19.99,1,1,2
2575348,1,46,1,2,3
2575379,1,40.5,1,2,3
2575390,2,39.28,2,2,4
2575393,1,66,1,3,4
2575400,3,176,2,3,5
2575445,1,66.5,1,3,4
2575464,1,29.99,1,2,3
2575471,1,14.49,1,1,2
2575475,1,90,1,3,4
2575494,1,26.25,1,2,3
2575506,1,45,1,2,3
2575590,1,6.79,1,1,2
2575606,1,11.99,1,1,2
2575611,2,19.73,2,1,3
2575639,1,46,1,2,3
2575672,1,15,1,1,2
2575686,1,25,1,2,3
2575729,3,57.98,2,3,5
2575740,4,202.34,2,3,5
2575797,1,40,1,2,3
2575809,1,19.99,1,1,2
2575815,1,30,1,2,3
2575823,1,9.99,1,1,2
2575853,1,25,1,2,3
2575891,1,67.5,1,3,4
2575894,1,17.5,1,1,2
2575912,2,69.49,2,3,5
2575998,3,159.94,2,3,5
2576000,1,40,1,2,3
2576040,2,60,2,3,5
2576059,1,14.24,1,1,2
2576090,2,158.07,2,3,5
2576194,1,54,1,3,4
2576245,2,70,2,3,5
2576293,2,52.5,2,3,5
2576299,1,54,1,3,4
2576306,6,231.47,2,3,5
2576313,1,49.99,1,2,3
2576336,1,55,1,3,4
2576354,1,16.99,1,1,2
2576365,1,11.99,1,1,2
2576391,1,11.99,1,1,2
2576420,1,29.75,1,2,3
2576458,2,44.99,2,2,4
2576464,2,67.74,2,3,5
2576477,1,6.99,1,1,2
2576478,1,102,1,3,4
2576493,2,100.5,2,3,5
2576498,2,165,2,3,5
2576514,1,23,1,1,2
2576632,2,92.5,2,3,5
2576642,1,11.99,1,1,2
2576704,1,245,1,3,4
2576758,1,12.99,1,1,2
2576796,1,50,1,2,3
2576858,1,10.49,1,1,2
2576897,1,30,1,2,3
2576961,1,48,1,2,3
2576965,3,27.97,2,2,4
2577020,2,35.49,2,2,4
2577041,5,317.62,2,3,5
2577088,2,66,2,3,5
2577106,1,60,1,3,4
2577116,1,75,1,3,4
2577130,1,20,1,1,2
2577145,1,27.5,1,2,3
2577227,1,11.99,1,1,2
2577256,1,25,1,2,3
2577264,1,11.99,1,1,2
2577267,2,60.99,2,3,5
2577272,1,35,1,2,3
2577287,1,18.36,1,1,2
2577326,1,61.2,1,3,4
2577341,1,45,1,2,3
2577358,1,16.99,1,1,2
2577381,3,76.23,2,3,5
2577407,1,22.5,1,1,2
2577430,1,165,1,3,4
2577458,1,45,1,2,3
2577523,2,25.98,2,2,4
2577562,2,113.5,2,3,5
2577683,1,40,1,2,3
2577803,3,109.98,2,3,5
2577819,2,27.93,2,2,4
2577859,1,20,1,1,2
2577881,1,24.99,1,2,3
2577913,1,20,1,1,2
2577945,1,9.64,1,1,2
2578023,1,12.99,1,1,2
2578036,7,218.98,2,3,5
2578086,3,33.47,2,2,4
2578211,1,16.99,1,1,2
2578230,2,130,2,3,5
2578249,1,27.49,1,2,3
2578290,1,57.38,1,3,4
2578304,1,4.99,1,1,2
2578352,1,115,1,3,4
2578534,2,67,2,3,5
2578561,2,75.49,2,3,5
2578593,4,75.12,2,3,5
2578633,2,18.48,2,1,3
2578640,2,105,2,3,5
2578647,1,28,1,2,3
2578690,2,78.99,2,3,5
2578695,1,24.99,1,1,2
2578698,1,50,1,3,4
2578987,2,81.49,2,3,5
2579074,2,68.38,2,3,5
2579137,1,27.5,1,2,3
2579217,2,58.5,2,3,5
2579259,2,110,2,3,5
2579311,2,80,2,3,5
2579493,1,50,1,3,4
2579523,2,85.99,2,3,5
2579537,1,35,1,2,3
2579684,1,17.5,1,1,2
2579781,1,40,1,2,3
2579854,1,60,1,3,4
2579866,1,25.5,1,2,3
2579868,1,15,1,1,2
2579902,1,3.99,1,1,2
2579919,1,40,1,2,3
2580020,1,10.99,1,1,2
2580022,1,15,1,1,2
2580023,1,13.99,1,1,2
2580050,1,11.99,1,1,2
2580075,1,20,1,1,2
2580291,1,15,1,1,2
2580325,1,28,1,2,3
2580405,1,43,1,2,3
2580412,2,47.5,2,2,4
2580446,2,30.99,2,2,4
2580461,2,179,2,3,5
2580465,3,90,2,3,5
2580482,1,78.75,1,3,4
2580507,1,35,1,2,3
2580515,1,30,1,2,3
2580714,1,10.49,1,1,2
2580768,1,92.5,1,3,4
2580951,2,136.75,2,3,5
2581005,1,32.5,1,2,3
2581036,3,48.99,2,2,4
2581041,2,159.99,2,3,5
2581051,1,35,1,2,3
2581081,1,15.49,1,1,2
2581084,1,30,1,2,3
2581145,2,92,2,3,5
2581158,1,7.99,1,1,2
2581305,1,15,1,1,2
2581313,1,34,1,2,3
2581399,2,137,2,3,5
2581403,2,73.63,2,3,5
2581433,1,55,1,3,4
2581435,1,30,1,2,3
2581461,1,5.99,1,1,2
2581525,1,6.38,1,1,2
2581530,1,34,1,2,3
2581557,1,25,1,2,3
2581612,1,6.99,1,1,2
2581619,3,75.99,2,3,5
2581625,1,34.99,1,2,3
2581639,3,67.05,2,3,5
2581650,3,183.99,2,3,5
2581668,1,40,1,2,3
2581702,1,30,1,2,3
2581712,1,49.5,1,2,3
2581717,2,52.99,2,3,5
2581734,1,9.99,1,1,2
2581810,3,78,2,3,5
2581812,1,70,1,3,4
2581819,1,40,1,2,3
2581875,7,515.49,2,3,5
2581940,1,105,1,3,4
2581958,1,11.99,1,1,2
2581961,4,187.5,2,3,5
2581972,1,20,1,1,2
2582030,1,29.75,1,2,3
2582057,2,27.98,2,2,4
2582165,5,159.99,2,3,5
2582247,1,60,1,3,4
2582256,1,49.25,1,2,3
2582268,1,50,1,2,3
2582271,2,32.5,2,2,4
2582328,1,80,1,3,4
2582389,1,55,1,3,4
2582391,1,40,1,2,3
2582400,1,16.5,1,1,2
2582506,1,24,1,1,2
2582522,1,29.75,1,2,3
2582583,1,157.5,1,3,4
2582640,1,12.99,1,1,2
2582676,1,95,1,3,4
2582678,1,52.5,1,3,4
2582687,1,19.99,1,1,2
2582723,1,5,1,1,2
2582728,1,43.5,1,2,3
2582739,2,33.99,2,2,4
2582755,1,10.99,1,1,2
2582762,3,176,2,3,5
2582786,2,76,2,3,5
2582795,1,20,1,1,2
2582845,1,39.5,1,2,3
2582853,1,5.49,1,1,2
2582859,1,12.99,1,1,2
2582887,2,78.88,2,3,5
2582974,1,8.99,1,1,2
2582976,3,126.8,2,3,5
2583033,2,64.74,2,3,5
2583062,1,35,1,2,3
2583075,1,6.99,1,1,2
2583085,1,12.99,1,1,2
2583106,5,310.42,2,3,5
2583107,1,15,1,1,2
2583195,1,58,1,3,4
2583223,1,30,1,2,3
2583234,2,42.5,2,2,4
2583258,1,15.3,1,1,2
2583335,4,105.46,2,3,5
2583415,2,60,2,3,5
2583431,1,22,1,1,2
2583487,1,50,1,2,3
2583516,1,15.49,1,1,2
2583598,1,40,1,2,3
2583614,1,34.99,1,2,3
2583682,1,25,1,2,3
2583696,1,26.35,1,2,3
2583738,5,480.5,2,3,5
2583785,1,15.49,1,1,2
2583808,2,28.49,2,2,4
2583878,14,267.41,3,3,6
2583895,1,35,1,2,3
2583938,1,69,1,3,4
2583993,1,70,1,3,4
2584037,1,68.43,1,3,4
2584095,2,90,2,3,5
2584114,1,170,1,3,4
2584160,2,256,2,3,5
2584201,3,260,2,3,5
2584232,1,15,1,1,2
2584237,1,11.99,1,1,2
2584276,2,85,2,3,5
2584300,1,13,1,1,2
2584320,2,65,2,3,5
2584428,1,31.45,1,2,3
2584434,2,33.99,2,2,4
2584500,1,94.5,1,3,4
2584537,1,25,1,2,3
2584550,1,10.99,1,1,2
2584602,2,48,2,2,4
2584653,1,14.49,1,1,2
2584684,1,60,1,3,4
2584978,1,30,1,2,3
2585012,1,44,1,2,3
2585047,1,29.99,1,2,3
2585076,2,94.5,2,3,5
2585112,1,20,1,1,2
2585222,1,34.5,1,2,3
2585282,2,118.75,2,3,5
2585309,1,44,1,2,3
2585372,1,4.79,1,1,2
2585380,1,10.99,1,1,2
2585460,3,99.5,2,3,5
2585527,1,15,1,1,2
2585535,2,84,2,3,5
2585555,1,95,1,3,4
2585607,1,27,1,2,3
2585832,2,60,2,3,5
2585929,1,72,1,3,4
2585947,1,39.99,1,2,3
2586118,1,60,1,3,4
2586142,1,46.75,1,2,3
2586265,2,21.48,2,1,3
2586276,1,52.5,1,3,4
2586474,1,12.99,1,1,2
2586502,1,55.5,1,3,4
2586518,1,65,1,3,4
2586620,7,228.37,2,3,5
2586646,1,14.24,1,1,2
2586667,1,37.5,1,2,3
2586680,6,179.48,2,3,5
2586732,19,698.46,3,3,6
2586763,2,66.99,2,3,5
2586840,5,98.49,2,3,5
2586924,1,4.99,1,1,2
2586984,1,11.99,1,1,2
2586996,2,57.99,2,3,5
2587054,1,15,1,1,2
2587202,2,77.5,2,3,5
2587236,2,69.98,2,3,5
2587245,1,65,1,3,4
2587298,3,32.97,2,2,4
2587346,3,131.75,2,3,5
2587349,1,10.45,1,1,2
2587365,1,80,1,3,4
2587403,2,108.5,2,3,5
2587518,3,44.19,2,2,4
2587555,1,27.5,1,2,3
2587698,1,45,1,2,3
2587863,4,103.19,2,3,5
2587901,1,87.5,1,3,4
2587906,2,43.49,2,2,4
2587931,1,20,1,1,2
2587958,12,510.44,3,3,6
2587979,1,50,1,2,3
2587989,1,18,1,1,2
2587992,1,13.75,1,1,2
2588076,1,63,1,3,4
2588102,6,246.79,2,3,5
2588202,1,24,1,1,2
2588265,1,49.5,1,2,3
2588327,1,27.5,1,2,3
2588356,1,27,1,2,3
2588379,1,47.25,1,2,3
2588416,1,8.21,1,1,2
2588423,1,55,1,3,4
2588447,1,27,1,2,3
2588542,3,61.47,2,3,5
2588544,1,36,1,2,3
2588589,1,25,1,2,3
2588614,1,19.99,1,1,2
2588615,1,50,1,3,4
2588619,2,19.98,2,1,3
2588634,1,19.99,1,1,2
2588703,1,52.5,1,3,4
2588757,2,36.99,2,2,4
2588772,1,14.99,1,1,2
2588778,1,14.99,1,1,2
2588956,2,67.5,2,3,5
2588988,1,28,1,2,3
2588991,1,15,1,1,2
2588993,1,11.49,1,1,2
2588996,2,75.5,2,3,5
2589013,1,39.99,1,2,3
2589057,1,15.5,1,1,2
2589062,1,22.49,1,1,2
2589078,3,42.48,2,2,4
2589124,1,20,1,1,2
2589179,4,145.48,2,3,5
2589187,1,47.5,1,2,3
2589188,1,103.5,1,3,4
2589192,1,55,1,3,4
2589252,1,42,1,2,3
2589280,1,15.49,1,1,2
2589298,1,25,1,2,3
2589311,3,88.25,2,3,5
2589359,2,72,2,3,5
2589371,1,32.49,1,2,3
2589396,1,15,1,1,2
2589403,2,317,2,3,5
2589464,1,11.99,1,1,2
2589525,1,10.99,1,1,2
2589567,1,16,1,1,2
2589574,4,154.39,2,3,5
2589583,1,30,1,2,3
2589601,5,100.5,2,3,5
2589602,2,260,2,3,5
2589617,1,47.7,1,2,3
2589637,1,27.49,1,2,3
2589665,1,70,1,3,4
2589671,1,7.49,1,1,2
2589689,1,39.99,1,2,3
2589742,1,7.49,1,1,2
2589788,1,33.75,1,2,3
2589794,1,31,1,2,3
2589819,1,120,1,3,4
2589844,1,12.99,1,1,2
2589870,1,34,1,2,3
2589880,1,150,1,3,4
2589890,1,86,1,3,4
2589928,2,142,2,3,5
2589976,1,6.14,1,1,2
2590022,1,60,1,3,4
2590034,1,19,1,1,2
2590046,1,17.5,1,1,2
2590051,1,57.38,1,3,4
2590087,2,77.5,2,3,5
2590112,1,35,1,2,3
2590146,7,171.48,2,3,5
2590192,1,30,1,2,3
2590210,1,29.99,1,2,3
2590214,1,30,1,2,3
2590226,2,43.5,2,2,4
2590235,1,19.99,1,1,2
2590245,3,486,2,3,5
2590246,1,12.99,1,1,2
2590266,1,50,1,2,3
2590307,2,46.35,2,2,4
2590348,4,106.49,2,3,5
2590428,2,42,2,2,4
2590438,1,4.99,1,1,2
2590460,1,80,1,3,4
2590473,2,75,2,3,5
2590490,1,44.2,1,2,3
2590518,1,30,1,2,3
2590596,1,10.49,1,1,2
2590623,1,30,1,2,3
2590624,1,42.5,1,2,3
2590645,4,167.5,2,3,5
2590665,2,60,2,3,5
2590698,2,77.5,2,3,5
2590739,2,96.99,2,3,5
2590832,1,30,1,2,3
2590864,1,32,1,2,3
2590875,5,236.47,2,3,5
2590945,1,60,1,3,4
2590966,1,60,1,3,4
2591000,1,16.99,1,1,2
2591010,1,54,1,3,4
2591045,1,54,1,3,4
2591096,1,50,1,2,3
2591129,2,18.98,2,1,3
2591195,1,34.99,1,2,3
2591207,2,200,2,3,5
2591212,2,190,2,3,5
2591231,4,88.99,2,3,5
2591249,1,39.99,1,2,3
2591275,1,29,1,2,3
2591308,1,15,1,1,2
2591361,1,55,1,3,4
2591423,1,35,1,2,3
2591451,2,95,2,3,5
2591477,1,30,1,2,3
2591485,1,19.99,1,1,2
2591537,1,50,1,2,3
2591547,1,14.99,1,1,2
2591554,3,140.48,2,3,5
2591556,4,80.24,2,3,5
2591616,1,4.99,1,1,2
2591643,1,40,1,2,3
2591647,1,8.99,1,1,2
2591661,1,15,1,1,2
2591673,2,79,2,3,5
2591701,1,30,1,2,3
2591702,4,141.98,2,3,5
2591722,3,21.99,2,1,3
2591734,1,17.5,1,1,2
2591751,1,35,1,2,3
2591759,4,193.75,2,3,5
2591781,1,46.75,1,2,3
2591817,2,140,2,3,5
2591831,3,59.5,2,3,5
2591843,1,29.99,1,2,3
2591851,1,40,1,2,3
2591890,1,20,1,1,2
2591899,1,85,1,3,4
2591959,4,180,2,3,5
2592036,3,129.32,2,3,5
2592042,1,41.5,1,2,3
2592070,1,14.49,1,1,2
2592103,2,42.5,2,2,4
2592115,2,60,2,3,5
2592116,1,10.99,1,1,2
2592193,1,10.49,1,1,2
2592234,2,29.09,2,2,4
2592254,3,84.47,2,3,5
2592333,1,29.25,1,2,3
2592389,2,49.99,2,2,4
2592451,1,72,1,3,4
2592453,1,19,1,1,2
2592468,3,77,2,3,5
2592511,1,50,1,2,3
2592522,1,25,1,2,3
2592553,1,120,1,3,4
2592565,1,27,1,2,3
2592573,1,52.5,1,3,4
2592584,3,89.73,2,3,5
2592593,2,33.98,2,2,4
2592598,7,228.65,2,3,5
2592607,1,45,1,2,3
2592626,1,60,1,3,4
2592722,1,32.5,1,2,3
2592734,1,6.99,1,1,2
2592744,1,65,1,3,4
2592746,2,82.49,2,3,5
2592751,1,11.49,1,1,2
2592764,1,38.25,1,2,3
2592765,2,85.5,2,3,5
2592805,1,45,1,2,3
2592825,1,15,1,1,2
2592850,1,17.5,1,1,2
2592904,1,60,1,3,4
2592940,2,50.63,2,3,5
2592981,2,57,2,3,5
2593018,1,15,1,1,2
2593042,7,747.25,2,3,5
2593147,1,9.49,1,1,2
2593173,1,11.99,1,1,2
2593187,1,14.49,1,1,2
2593202,2,61.5,2,3,5
2593207,2,40,2,2,4
2593211,2,44.98,2,2,4
2593242,1,29.99,1,2,3
2593258,1,45,1,2,3
2593274,2,35.48,2,2,4
2593287,1,30,1,2,3
2593299,1,153,1,3,4
2593342,1,27,1,2,3
2593362,1,36,1,2,3
2593407,1,76.5,1,3,4
2593434,7,74.75,2,3,5
2593491,1,51,1,3,4
2593502,1,24.99,1,1,2
2593504,1,14.99,1,1,2
2593513,1,22.5,1,1,2
2593575,1,23.8,1,1,2
2593577,1,147.5,1,3,4
2593585,1,115,1,3,4
2593637,1,85,1,3,4
2593642,1,25,1,2,3
2593695,4,295,2,3,5
2593705,1,30,1,2,3
2593755,1,7.99,1,1,2
2593773,5,139.99,2,3,5
2593816,1,72,1,3,4
2593836,1,12.99,1,1,2
2593839,3,184.5,2,3,5
2593861,2,35,2,2,4
2593873,6,147.97,2,3,5
2593887,1,5.49,1,1,2
2593907,1,19,1,1,2
2593913,1,33,1,2,3
2593923,2,75,2,3,5
2593942,1,99,1,3,4
2593944,1,31.88,1,2,3
2593965,2,35,2,2,4
2593969,2,35.93,2,2,4
2593995,1,305,1,3,4
2594064,1,29.99,1,2,3
2594077,1,20,1,1,2
2594084,3,167.5,2,3,5
2594093,1,55,1,3,4
2594128,1,60,1,3,4
2594166,3,316.74,2,3,5
2594177,1,130,1,3,4
2594180,2,232.5,2,3,5
2594188,2,254,2,3,5
2594201,1,85,1,3,4
2594248,6,256.91,2,3,5
2594282,1,15,1,1,2
2594301,1,58.65,1,3,4
2594320,2,249.5,2,3,5
2594363,1,70,1,3,4
2594393,1,10.49,1,1,2
2594434,2,58,2,3,5
2594464,1,90,1,3,4
2594465,1,85,1,3,4
2594516,1,25,1,2,3
2594558,1,55,1,3,4
2594562,1,26.49,1,2,3
2594565,1,16.99,1,1,2
2594691,1,15,1,1,2
2594730,1,45,1,2,3
2594768,1,30.5,1,2,3
2594777,1,41.85,1,2,3
2594817,1,15,1,1,2
2594910,3,92.5,2,3,5
2594948,1,18.25,1,1,2
2594973,1,27.5,1,2,3
2595041,1,15,1,1,2
2595059,1,22.5,1,1,2
2595091,1,42.5,1,2,3
2595107,1,22.99,1,1,2
2595113,1,6.99,1,1,2
2595122,1,34.99,1,2,3
2595124,1,14.99,1,1,2
2595154,2,31.74,2,2,4
2595158,1,17.5,1,1,2
2595161,2,45,2,2,4
2595192,1,90,1,3,4
2595200,1,28.48,1,2,3
2595272,1,735,1,3,4
2595323,1,15.99,1,1,2
